DISCLAIMER,AnimalModuleReporter.report_daily_animal_population.sim_day (simulation day),AnimalModuleReporter.report_daily_animal_population.num_animals (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.CALF_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_I_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_II_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.HEIFER_III_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.LAC_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.AnimalType.DRY_COW_deaths (animals),AnimalModuleReporter.report_daily_animal_population.num_calves (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_heiferIIIs (animals),AnimalModuleReporter.report_daily_animal_population.num_lactating_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_dry_cows (animals),AnimalModuleReporter.report_daily_animal_population.num_cows_total (animals)
,2115,195,0,0,0,0,0,0,12,44,37,3,85,14,99
,2116,194,0,0,0,0,1,0,12,44,37,3,84,14,98
,2117,195,0,0,0,0,0,0,13,44,36,4,85,13,98
,2118,195,0,0,0,0,0,0,13,44,36,4,85,13,98
,2119,195,0,0,0,0,0,0,13,44,36,4,85,13,98
,2120,195,0,0,0,0,0,0,13,44,36,4,84,14,98
,2121,195,0,0,0,0,0,0,13,44,36,3,85,14,99
,2122,195,0,0,0,0,0,0,13,44,36,3,85,14,99
,2123,195,0,0,0,0,0,0,13,44,36,3,85,14,99
,2124,195,0,0,0,0,0,0,14,44,36,2,85,14,99
,2125,195,0,0,0,0,0,0,14,44,36,2,85,14,99
,2126,196,0,0,0,0,0,0,15,44,36,2,86,13,99
,2127,196,0,0,0,0,0,0,14,45,36,2,86,13,99
,2128,196,0,0,0,0,0,0,14,45,36,2,86,13,99
,2129,196,0,0,0,0,0,0,13,46,36,2,86,13,99
,2130,196,0,0,0,0,0,0,13,45,37,2,85,14,99
,2131,196,0,0,0,0,0,0,13,44,38,2,85,14,99
,2132,196,0,0,0,0,0,0,12,45,38,2,85,14,99
,2133,196,0,0,0,0,0,0,11,46,38,2,85,14,99
,2134,196,0,0,0,0,0,0,10,47,38,2,86,13,99
,2135,197,0,0,0,0,0,0,9,48,39,1,87,13,100
,2136,197,0,0,0,0,0,0,9,48,39,1,87,13,100
,2137,198,0,0,0,0,0,0,10,48,39,0,88,13,101
,2138,198,0,0,0,0,0,0,10,46,41,0,88,13,101
,2139,198,0,0,0,0,0,0,10,46,40,1,88,13,101
,2140,199,0,0,0,0,0,0,11,46,40,1,89,12,101
,2141,198,0,0,0,0,0,0,11,46,40,1,88,12,100
,2142,198,0,0,0,0,0,0,12,46,40,1,88,11,99
,2143,199,0,0,0,0,0,0,12,46,40,2,88,11,99
,2144,198,0,0,0,0,0,0,11,47,39,1,89,11,100
,2145,198,0,0,0,0,0,0,11,46,40,1,89,11,100
,2146,198,0,0,0,0,0,0,11,46,40,1,89,11,100
,2147,198,0,0,0,0,0,0,11,46,40,1,89,11,100
,2148,198,0,0,0,0,0,0,11,46,39,2,89,11,100
,2149,198,0,0,0,0,0,0,11,46,38,3,89,11,100
,2150,198,0,0,0,0,0,0,11,46,38,3,90,10,100
,2151,198,0,0,0,0,0,0,11,46,37,4,89,11,100
,2152,199,0,0,0,0,0,0,13,46,37,3,91,9,100
,2153,199,0,0,0,0,0,0,13,46,37,3,91,9,100
,2154,199,0,0,0,0,0,0,13,46,37,3,92,8,100
,2155,199,0,0,0,0,0,0,13,46,37,3,91,9,100
,2156,199,0,0,0,0,0,0,13,46,37,3,91,9,100
,2157,199,0,0,0,0,0,0,12,47,37,3,91,9,100
,2158,199,0,0,0,0,0,0,12,47,37,3,91,9,100
,2159,199,0,0,0,0,0,0,12,47,37,2,92,9,101
,2160,199,0,0,0,0,0,0,12,47,37,2,92,9,101
,2161,199,0,0,0,0,0,0,12,47,37,2,92,9,101
,2162,199,0,0,0,0,0,0,12,47,37,2,91,10,101
,2163,199,0,0,0,0,0,0,12,47,37,2,89,12,101
,2164,199,0,0,0,0,0,0,11,47,38,2,89,12,101
,2165,199,0,0,0,0,0,0,11,47,38,2,89,12,101
,2166,200,0,0,0,0,0,0,11,48,38,2,90,11,101
,2167,200,0,0,0,0,0,0,11,48,38,2,90,11,101
,2168,201,0,0,0,0,0,0,12,48,38,1,91,11,102
,2169,201,0,0,0,0,0,0,13,48,38,0,92,10,102
,2170,200,0,0,0,0,0,0,12,49,38,0,89,12,101
,2171,200,0,0,0,0,0,0,12,49,38,0,89,12,101
,2172,200,0,0,0,0,0,0,12,49,38,0,89,12,101
,2173,200,0,0,0,0,0,0,12,49,38,0,88,13,101
,2174,200,0,0,0,0,0,0,12,49,38,0,89,12,101
,2175,200,0,0,0,0,0,0,12,49,38,0,90,11,101
,2176,200,0,0,0,0,0,0,12,49,38,0,91,10,101
,2177,200,0,0,0,0,0,0,11,50,38,0,91,10,101
,2178,200,0,0,0,0,0,0,11,50,38,0,91,10,101
,2179,200,0,0,0,0,0,0,11,50,37,1,91,10,101
,2180,200,0,0,0,0,0,0,11,50,37,1,91,10,101
,2181,200,0,0,0,0,0,0,11,50,37,1,91,10,101
,2182,200,0,0,0,0,0,0,11,49,38,1,91,10,101
,2183,200,0,0,0,0,0,0,11,49,38,1,91,10,101
,2184,200,0,0,0,0,0,0,10,50,38,1,91,10,101
,2185,200,0,0,0,0,0,0,10,50,38,1,90,11,101
,2186,200,0,0,0,0,0,0,9,51,38,1,90,11,101
,2187,199,0,0,0,0,1,0,9,51,38,1,88,12,100
,2188,199,0,0,0,0,0,0,9,51,38,1,88,12,100
,2189,199,0,0,0,0,0,0,9,51,38,1,89,11,100
,2190,198,0,0,0,0,0,1,9,51,38,1,89,10,99
,2191,199,0,0,0,0,0,0,9,51,38,2,89,10,99
,2192,199,0,0,0,0,0,0,9,51,38,1,90,10,100
,2193,199,0,0,0,0,0,0,9,51,38,1,90,10,100
,2194,199,0,0,0,0,0,0,9,50,39,1,90,10,100
,2195,199,0,0,0,0,0,0,8,51,38,2,90,10,100
,2196,199,0,0,0,0,0,0,8,51,38,2,90,10,100
,2197,199,0,0,0,0,0,0,7,52,38,2,90,10,100
,2198,199,0,0,0,0,0,0,7,52,38,2,89,11,100
,2199,200,0,0,0,0,0,0,8,52,38,1,90,11,101
,2200,200,0,0,0,0,0,0,7,53,38,1,90,11,101
,2201,200,0,0,0,0,0,0,7,53,38,1,90,11,101
,2202,200,0,0,0,0,0,0,6,54,37,2,90,11,101
,2203,200,0,0,0,0,0,0,6,54,37,2,90,11,101
,2204,200,0,0,0,0,0,0,6,54,37,2,90,11,101
,2205,200,0,0,0,0,0,0,6,54,36,3,90,11,101
,2206,199,0,0,0,0,0,0,6,54,36,2,90,11,101
,2207,199,0,0,0,0,0,0,6,54,36,2,90,11,101
,2208,199,0,0,0,0,0,0,6,54,36,2,90,11,101
,2209,198,0,0,0,0,0,0,6,54,35,2,88,13,101
,2210,198,0,0,0,0,0,0,6,54,35,2,88,13,101
,2211,198,0,0,0,0,0,0,6,54,35,2,88,13,101
,2212,198,0,0,0,0,0,0,4,56,35,2,88,13,101
,2213,198,0,0,0,0,0,0,4,56,35,2,89,12,101
,2214,198,0,0,0,0,0,0,4,56,35,2,90,11,101
,2215,200,0,0,0,0,0,0,6,56,34,2,92,10,102
,2216,198,0,0,0,0,0,0,6,56,34,1,91,10,101
,2217,198,0,0,0,0,0,0,6,56,34,1,90,11,101
,2218,198,0,0,0,0,0,0,6,56,34,1,89,12,101
,2219,198,0,0,0,0,0,0,6,56,34,1,88,13,101
,2220,199,0,0,0,0,0,0,7,55,35,1,89,12,101
,2221,199,0,0,0,0,0,0,7,55,35,1,91,10,101
,2222,200,0,0,0,0,0,0,8,55,35,0,92,10,102
,2223,200,0,0,0,0,0,0,8,55,35,0,91,11,102
,2224,200,0,0,0,0,0,0,9,54,34,1,92,10,102
,2225,200,0,0,0,0,0,0,9,54,34,1,91,11,102
,2226,200,0,0,0,0,0,0,8,55,34,1,91,11,102
,2227,200,0,0,0,0,0,0,8,55,33,2,90,12,102
,2228,199,0,0,0,0,0,0,7,56,33,1,90,12,102
,2229,199,0,0,0,0,0,0,6,57,33,1,89,13,102
,2230,199,0,0,0,0,0,0,6,57,33,1,89,13,102
,2231,199,0,0,0,0,0,0,6,57,33,1,89,13,102
,2232,199,0,0,0,0,0,0,6,57,32,2,90,12,102
,2233,197,0,0,0,0,0,0,6,57,31,2,89,12,101
,2234,196,0,0,0,0,0,0,6,57,30,2,89,12,101
,2235,196,0,0,0,0,0,0,6,57,29,3,89,12,101
,2236,195,0,0,0,0,0,0,6,57,29,2,89,12,101
,2237,194,0,0,0,0,0,0,6,57,28,2,89,12,101
,2238,192,0,0,0,0,0,0,6,56,29,2,87,12,99
,2239,192,0,0,0,0,0,0,6,56,29,2,87,12,99
,2240,192,0,0,0,0,0,0,6,56,29,2,87,12,99
,2241,192,0,0,0,0,0,0,6,56,29,2,85,14,99
,2242,193,0,0,0,0,0,0,7,56,29,2,86,13,99
,2243,193,0,0,0,0,0,0,7,56,29,2,85,14,99
,2244,193,0,0,0,0,0,0,7,56,29,1,86,14,100
,2245,193,0,0,0,0,0,0,7,56,29,1,86,14,100
,2246,192,0,0,0,0,0,0,7,56,29,1,85,14,99
,2247,193,0,0,0,0,0,0,8,56,29,2,85,13,98
,2248,195,0,0,0,0,0,0,9,56,28,3,86,13,99
,2249,196,0,0,0,0,0,0,10,54,29,3,86,14,100
,2250,196,0,0,0,0,0,0,10,53,30,3,86,14,100
,2251,196,0,0,0,0,0,0,10,53,30,3,83,17,100
,2252,195,0,0,0,0,0,0,10,53,29,3,83,17,100
,2253,196,0,0,0,0,0,0,11,52,30,2,84,17,101
,2254,196,0,0,0,0,0,0,11,52,30,2,82,19,101
,2255,196,0,0,0,0,0,0,11,52,29,3,83,18,101
,2256,195,0,0,0,0,0,0,11,52,29,2,83,18,101
,2257,195,0,0,0,0,0,0,11,52,29,2,82,19,101
,2258,195,0,0,0,0,0,0,11,52,29,2,82,19,101
,2259,194,0,0,0,0,0,0,10,53,28,2,81,20,101
,2260,194,0,0,0,0,0,0,10,53,28,2,81,20,101
,2261,194,0,0,0,0,0,0,10,53,28,2,81,20,101
,2262,193,0,0,0,0,0,0,10,52,28,3,82,18,100
,2263,193,0,0,0,0,0,0,10,52,28,3,81,19,100
,2264,192,0,0,0,0,0,0,10,52,28,3,80,19,99
,2265,192,0,0,0,0,0,0,10,52,28,3,80,19,99
,2266,192,0,0,0,0,0,0,10,52,28,3,80,19,99
,2267,192,0,0,0,0,0,0,10,52,28,3,80,19,99
,2268,194,0,0,0,0,0,0,12,52,28,2,82,18,100
,2269,195,0,0,0,0,0,0,13,52,28,1,81,20,101
,2270,195,0,0,0,0,0,0,13,52,28,1,81,20,101
,2271,195,0,0,0,0,0,0,13,52,28,1,82,19,101
,2272,195,0,0,0,0,0,0,13,52,28,1,81,20,101
,2273,195,0,0,0,0,0,0,13,51,29,1,81,20,101
,2274,195,0,0,0,0,0,0,13,51,29,1,80,21,101
,2275,195,0,0,0,0,0,0,11,53,29,1,81,20,101
,2276,195,0,0,0,0,0,0,11,53,29,1,81,20,101
,2277,194,0,0,0,0,0,0,11,53,29,1,80,20,100
,2278,194,0,0,0,0,0,0,11,53,29,1,81,19,100
,2279,194,0,0,0,0,0,0,11,53,29,1,81,19,100
,2280,194,0,0,0,0,0,0,10,54,29,1,81,19,100
,2281,194,0,0,0,0,0,0,10,54,29,1,81,19,100
,2282,194,0,0,0,0,0,0,9,55,29,0,82,19,101
,2283,194,0,0,0,0,0,0,9,55,29,0,82,19,101
,2284,194,0,0,0,0,0,0,8,56,29,0,82,19,101
,2285,194,0,0,0,0,0,0,8,55,30,0,82,19,101
,2286,194,0,0,0,0,0,0,8,55,30,0,83,18,101
,2287,193,0,0,0,0,0,0,8,54,31,0,82,18,100
,2288,194,0,0,0,0,0,0,8,54,31,1,81,19,100
,2289,194,0,0,0,0,0,0,8,54,31,0,81,20,101
,2290,194,0,0,0,0,0,0,8,54,31,0,81,20,101
,2291,194,0,0,0,0,0,0,8,54,31,0,82,19,101
,2292,194,0,0,0,0,0,0,8,54,31,0,82,19,101
,2293,194,0,0,0,0,0,0,8,54,31,0,82,19,101
,2294,194,0,0,0,0,0,0,8,54,31,0,82,19,101
,2295,194,0,0,0,0,0,0,8,54,31,0,82,19,101
,2296,194,0,0,0,0,0,0,8,54,31,0,81,20,101
,2297,194,0,0,0,0,0,0,8,54,31,0,81,20,101
,2298,193,0,0,0,0,0,0,8,54,31,0,79,21,100
,2299,193,0,0,0,0,0,0,8,54,31,1,79,20,99
,2300,193,0,0,0,0,0,0,8,54,30,2,79,20,99
,2301,194,0,0,0,0,0,0,9,54,30,1,80,20,100
,2302,194,0,0,0,0,0,0,8,55,30,1,80,20,100
,2303,194,0,0,0,0,0,0,8,55,30,1,80,20,100
,2304,195,0,0,0,0,0,0,9,55,30,1,81,19,100
,2305,195,0,0,0,0,0,0,9,55,30,1,81,19,100
,2306,196,0,0,0,0,0,0,10,55,30,1,82,18,100
,2307,197,0,0,0,0,0,0,10,55,31,1,83,17,100
,2308,198,0,0,0,0,0,0,10,56,31,1,84,16,100
,2309,198,0,0,0,0,0,0,9,57,31,1,84,16,100
,2310,199,0,0,0,0,0,0,10,57,30,2,85,15,100
,2311,199,0,0,0,0,0,0,10,56,31,2,85,15,100
,2312,199,0,0,0,0,0,0,10,56,29,4,85,15,100
,2313,198,0,0,0,0,0,0,9,56,30,3,85,15,100
,2314,199,0,0,0,0,0,0,10,56,30,3,86,14,100
,2315,199,0,0,0,0,0,0,10,56,30,3,86,14,100
,2316,199,0,0,0,0,0,0,10,56,30,3,86,14,100
,2317,199,0,0,0,0,0,0,10,56,30,3,88,12,100
,2318,199,0,0,0,0,0,0,10,56,30,3,88,12,100
,2319,199,0,0,0,0,0,0,10,56,30,3,88,12,100
,2320,199,0,0,0,0,0,0,10,56,30,2,89,12,101
,2321,200,0,0,0,0,0,0,11,56,30,2,90,11,101
,2322,200,0,0,0,0,0,0,11,56,30,2,90,11,101
,2323,200,0,0,0,0,0,0,11,56,30,2,90,11,101
,2324,200,0,0,0,0,0,0,11,56,30,2,90,11,101
,2325,200,0,0,0,0,0,0,11,56,30,2,90,11,101
,2326,200,0,0,0,0,0,0,11,56,30,2,90,11,101
,2327,200,0,0,0,0,0,0,11,55,31,2,90,11,101
,2328,200,0,0,0,0,0,0,9,55,33,2,90,11,101
,2329,202,0,0,0,0,0,0,10,56,33,2,93,8,101
,2330,204,0,0,0,0,0,0,12,56,31,3,95,7,102
,2331,202,0,0,0,0,0,0,12,56,31,1,95,7,102
,2332,203,0,0,0,0,0,0,13,56,31,0,97,6,103
,2333,203,0,0,0,0,0,0,13,56,31,0,97,6,103
,2334,203,0,0,0,0,0,0,13,56,31,0,97,6,103
,2335,203,0,0,0,0,0,0,13,56,31,0,97,6,103
,2336,203,0,0,0,0,0,0,13,54,33,0,96,7,103
,2337,203,0,0,0,0,0,0,13,54,33,0,96,7,103
,2338,203,0,0,0,0,0,0,13,50,36,1,95,8,103
,2339,202,0,0,0,0,0,0,14,50,36,0,94,8,102
,2340,201,0,0,0,0,0,0,14,50,36,0,93,8,101
,2341,201,0,0,0,0,0,0,14,50,36,0,92,9,101
,2342,201,0,0,0,0,0,0,14,50,36,0,92,9,101
,2343,201,0,0,0,0,0,0,14,50,36,0,92,9,101
,2344,201,0,0,0,0,0,0,14,50,36,0,92,9,101
,2345,201,0,0,0,0,0,0,14,50,36,0,92,9,101
,2346,201,0,0,0,0,0,0,14,50,36,0,92,9,101
,2347,201,0,0,0,0,0,0,14,50,36,0,94,7,101
,2348,201,0,0,0,0,0,0,14,50,36,0,95,6,101
,2349,200,0,0,0,0,0,0,14,50,36,0,94,6,100
,2350,201,0,0,0,0,0,0,14,50,36,1,94,6,100
,2351,202,0,0,0,0,0,0,15,50,36,0,92,9,101
,2352,202,0,0,0,0,0,0,15,50,36,0,92,9,101
,2353,202,0,0,0,0,0,0,15,50,36,0,91,10,101
,2354,202,0,0,0,0,0,0,15,50,35,1,91,10,101
,2355,202,0,0,0,0,0,0,15,50,35,1,91,10,101
,2356,202,0,0,0,0,0,0,15,50,35,1,91,10,101
,2357,203,0,0,0,0,0,0,16,50,35,1,93,8,101
,2358,203,0,0,0,0,0,0,16,50,35,1,93,8,101
,2359,203,0,0,0,0,0,0,16,50,35,1,93,8,101
,2360,203,0,0,0,0,0,0,16,50,35,1,93,8,101
,2361,203,0,0,0,0,0,0,15,50,36,1,93,8,101
,2362,203,0,0,0,0,0,0,15,50,36,1,92,9,101
,2363,203,0,0,0,0,0,0,15,50,36,1,92,9,101
,2364,202,0,0,0,0,0,0,14,50,37,1,91,9,100
,2365,201,0,0,0,0,0,0,14,50,37,1,89,10,99
,2366,202,0,0,0,0,0,0,13,51,37,2,87,12,99
,2367,202,0,0,0,0,0,0,12,51,38,1,88,12,100
,2368,202,0,0,0,0,0,0,11,52,38,1,87,13,100
,2369,202,0,0,0,0,0,0,11,52,38,1,86,14,100
,2370,201,0,0,0,0,0,0,10,53,35,3,86,14,100
,2371,200,0,0,0,0,0,0,10,53,35,3,85,14,99
,2372,199,0,0,0,0,0,0,10,53,35,3,84,14,98
,2373,199,0,0,0,0,0,0,10,53,35,3,84,14,98
,2374,200,0,0,0,0,0,0,10,54,35,2,85,14,99
,2375,200,0,0,0,0,0,0,10,54,35,2,85,14,99
,2376,200,0,0,0,0,0,0,10,53,36,2,85,14,99
,2377,200,0,0,0,0,0,0,10,53,36,2,85,14,99
,2378,200,0,0,0,0,0,0,10,53,36,2,85,14,99
,2379,200,0,0,0,0,0,0,10,53,36,2,85,14,99
,2380,200,0,0,0,0,0,0,10,53,36,2,85,14,99
,2381,200,0,0,0,0,0,0,9,54,35,3,85,14,99
,2382,200,0,0,0,0,0,0,9,54,34,4,85,14,99
,2383,199,0,0,0,0,0,0,9,54,33,4,84,15,99
,2384,199,0,0,0,0,0,0,9,54,33,4,84,15,99
,2385,199,0,0,0,0,0,0,9,54,33,4,84,15,99
,2386,199,0,0,0,0,0,0,9,54,33,4,85,14,99
,2387,199,0,0,0,0,0,0,9,54,33,4,86,13,99
,2388,199,0,0,0,0,0,0,9,54,32,5,85,14,99
,2389,198,0,0,0,0,0,0,7,55,33,4,85,14,99
,2390,199,0,0,0,0,0,0,6,57,33,2,86,15,101
,2391,199,0,0,0,0,0,0,6,57,33,2,86,15,101
,2392,199,0,0,0,0,0,0,5,58,33,2,86,15,101
,2393,199,0,0,0,0,0,0,5,58,33,2,86,15,101
,2394,199,0,0,0,0,0,0,5,58,33,2,86,15,101
,2395,199,0,0,0,0,0,0,5,57,34,2,86,15,101
,2396,199,0,0,0,0,0,0,5,57,34,2,86,15,101
,2397,199,0,0,0,0,0,0,5,57,33,3,85,16,101
,2398,198,0,0,0,0,0,0,5,57,33,2,85,16,101
,2399,198,0,0,0,0,0,0,4,58,33,2,85,16,101
,2400,198,0,0,0,0,0,0,4,58,33,2,84,17,101
,2401,197,0,0,0,0,1,0,4,58,33,1,84,17,101
,2402,198,0,0,0,0,0,0,5,58,33,0,85,17,102
,2403,198,0,0,0,0,0,0,5,58,33,0,83,19,102
,2404,198,0,0,0,0,0,0,5,58,33,0,84,18,102
,2405,198,0,0,0,0,0,0,5,58,32,1,84,18,102
,2406,197,0,0,0,0,0,0,5,58,31,1,84,18,102
,2407,196,0,0,0,0,0,0,5,58,31,1,83,18,101
,2408,196,0,0,0,0,0,0,6,58,30,1,84,17,101
,2409,196,0,0,0,0,0,0,6,58,30,1,84,17,101
,2410,196,0,0,0,0,0,0,6,57,31,1,85,16,101
,2411,196,0,0,0,0,0,0,5,58,31,1,85,16,101
,2412,196,0,0,0,0,0,0,5,58,31,1,85,16,101
,2413,197,0,0,0,0,0,0,6,58,31,1,86,15,101
,2414,196,0,0,0,0,0,0,6,58,31,1,85,15,100
,2415,196,0,0,0,0,0,0,6,58,31,1,85,15,100
,2416,197,0,0,0,0,0,0,7,58,31,1,86,14,100
,2417,197,0,0,0,0,0,0,6,59,31,1,86,14,100
,2418,197,0,0,0,0,0,0,6,59,31,1,86,14,100
,2419,197,0,0,0,0,0,0,6,59,31,1,86,14,100
,2420,197,0,0,0,0,0,0,6,59,31,1,86,14,100
,2421,198,0,0,0,0,0,0,7,59,31,1,87,13,100
,2422,198,0,0,0,0,0,0,7,59,30,2,88,12,100
,2423,198,0,0,0,0,0,0,7,58,31,2,89,11,100
,2424,198,0,0,0,0,0,0,7,58,31,2,89,11,100
,2425,199,0,0,0,0,0,0,8,57,32,1,91,10,101
,2426,200,0,0,0,0,0,0,9,56,33,1,92,9,101
,2427,200,0,0,0,0,0,0,9,55,34,1,93,8,101
,2428,200,0,0,0,0,0,0,9,55,34,1,92,9,101
,2429,200,0,0,0,0,0,0,9,55,34,1,92,9,101
,2430,200,0,0,0,0,0,0,9,55,34,1,92,9,101
,2431,200,0,0,0,0,0,0,9,55,34,1,92,9,101
,2432,200,0,0,0,0,0,0,9,54,35,1,92,9,101
,2433,200,0,0,0,0,0,0,9,54,35,1,91,10,101
,2434,199,0,0,0,0,0,0,8,55,35,1,90,10,100
,2435,199,0,0,0,0,0,0,8,55,35,1,89,11,100
,2436,199,0,0,0,0,0,0,8,55,35,1,89,11,100
,2437,199,0,0,0,0,0,0,8,55,35,1,88,12,100
,2438,199,0,0,0,0,0,0,8,55,35,1,88,12,100
,2439,199,0,0,0,0,0,0,8,55,35,1,88,12,100
,2440,199,0,0,0,0,0,0,8,55,34,2,87,13,100
,2441,199,0,0,0,0,0,0,8,55,34,2,88,12,100
,2442,199,0,0,0,0,0,0,8,55,34,1,90,11,101
,2443,199,0,0,0,0,0,0,8,55,34,1,89,12,101
,2444,200,0,0,0,0,0,0,9,55,33,2,90,11,101
,2445,200,0,0,0,0,0,0,9,55,33,2,89,12,101
,2446,200,0,0,0,0,0,0,9,55,33,2,89,12,101
,2447,199,0,0,0,0,0,0,9,54,34,2,87,13,100
,2448,199,0,0,0,0,0,0,9,54,34,2,88,12,100
,2449,199,0,0,0,0,0,0,9,53,35,2,88,12,100
,2450,199,0,0,0,0,0,0,8,54,35,2,88,12,100
,2451,199,0,0,0,0,0,0,8,54,35,2,88,12,100
,2452,199,0,0,0,0,0,0,8,53,36,2,88,12,100
,2453,199,0,0,0,0,0,0,8,52,37,2,87,13,100
,2454,199,0,0,0,0,0,0,8,51,38,2,87,13,100
,2455,199,0,0,0,0,0,0,8,49,40,2,87,13,100
,2456,198,0,0,0,0,0,0,8,49,40,2,86,13,99
,2457,198,0,0,0,0,0,0,8,49,40,2,86,13,99
,2458,198,0,0,0,0,0,0,8,49,40,2,86,13,99
,2459,198,0,0,0,0,0,0,8,49,40,2,86,13,99
,2460,199,0,0,0,0,0,0,9,49,40,1,86,14,100
,2461,199,0,0,0,0,0,0,9,49,40,1,87,13,100
,2462,200,0,0,0,0,0,0,9,50,39,2,87,13,100
,2463,200,0,0,0,0,0,0,9,50,39,2,86,14,100
,2464,199,0,0,0,0,0,0,9,49,39,1,87,14,101
,2465,199,0,0,0,0,0,0,9,49,39,1,87,14,101
,2466,199,0,0,0,0,0,0,9,49,39,1,87,14,101
,2467,199,0,0,0,0,0,0,9,49,39,1,87,14,101
,2468,199,0,0,0,0,0,0,8,50,39,1,86,15,101
,2469,199,0,0,0,0,0,0,8,50,39,1,86,15,101
,2470,199,0,0,0,0,0,0,8,50,38,2,87,14,101
,2471,199,0,0,0,0,0,0,8,50,38,2,87,14,101
,2472,199,0,0,0,0,0,0,8,50,38,2,87,14,101
,2473,199,0,0,0,0,0,0,7,51,38,2,87,14,101
,2474,199,0,0,0,0,0,0,7,51,38,2,87,14,101
,2475,199,0,0,0,0,0,0,7,51,38,2,87,14,101
,2476,199,0,0,0,0,0,0,6,52,38,2,87,14,101
,2477,199,0,0,0,0,0,0,6,51,39,2,87,14,101
,2478,199,0,0,0,0,0,0,6,51,39,2,87,14,101
,2479,199,0,0,0,0,0,0,6,51,39,2,87,14,101
,2480,199,0,0,0,0,0,0,6,51,39,2,87,14,101
,2481,199,0,0,0,0,0,0,5,52,39,2,87,14,101
,2482,200,0,0,0,0,0,0,6,52,39,1,87,15,102
,2483,200,0,0,0,0,0,0,6,52,39,1,87,15,102
,2484,200,0,0,0,0,0,0,6,51,40,1,87,15,102
,2485,199,0,0,0,0,0,0,5,52,40,1,86,15,101
,2486,199,0,0,0,0,0,0,4,52,41,1,86,15,101
,2487,199,0,0,0,0,0,0,4,52,41,1,86,15,101
,2488,199,0,0,0,0,0,0,4,52,41,1,86,15,101
,2489,199,0,0,0,0,0,0,4,52,41,1,86,15,101
,2490,200,0,0,0,0,0,0,5,51,42,0,87,15,102
,2491,200,0,0,0,0,0,0,5,51,42,0,88,14,102
,2492,199,0,0,0,0,0,0,5,51,42,0,87,14,101
,2493,199,0,0,0,0,0,0,5,51,42,0,89,12,101
,2494,199,0,0,0,0,0,0,5,51,42,0,90,11,101
,2495,198,0,0,0,0,1,0,5,51,42,0,90,10,100
,2496,199,0,0,0,0,0,0,5,51,42,1,90,10,100
,2497,200,0,0,0,0,0,0,6,50,43,0,91,10,101
,2498,198,0,0,0,0,0,0,6,50,43,0,89,10,99
,2499,199,0,0,0,0,0,0,6,50,43,2,88,10,98
,2500,201,0,0,0,0,0,0,7,50,43,1,91,9,100
,2501,201,0,0,0,0,0,0,7,50,43,0,93,8,101
,2502,200,0,0,0,0,0,0,7,50,43,0,92,8,100
,2503,200,0,0,0,0,0,0,7,50,42,2,91,8,99
,2504,200,0,0,0,0,0,0,6,50,43,1,92,8,100
,2505,200,0,0,0,0,0,0,6,50,43,1,92,8,100
,2506,200,0,0,0,0,0,0,6,49,44,1,92,8,100
,2507,200,0,0,0,0,0,0,6,49,44,1,93,7,100
,2508,200,0,0,0,0,0,0,6,49,44,1,92,8,100
,2509,200,0,0,0,0,0,0,6,49,44,1,92,8,100
,2510,198,0,0,0,0,0,0,6,49,43,1,90,9,99
,2511,199,0,0,0,0,0,0,6,49,42,3,90,9,99
,2512,199,0,0,0,0,0,0,6,49,42,2,92,8,100
,2513,199,0,0,0,0,0,0,6,49,42,2,92,8,100
,2514,198,0,0,0,0,0,0,6,49,42,2,90,9,99
,2515,198,0,0,0,0,0,0,6,48,43,2,91,8,99
,2516,197,0,0,0,0,0,0,6,48,42,2,92,7,99
,2517,195,0,0,0,0,0,0,6,47,43,2,89,8,97
,2518,197,0,0,0,0,0,0,6,47,43,4,89,8,97
,2519,198,0,0,0,0,0,0,7,47,43,2,92,7,99
,2520,198,0,0,0,0,0,0,6,47,44,2,92,7,99
,2521,199,0,0,0,0,0,0,7,47,44,2,93,6,99
,2522,199,0,0,0,0,0,0,6,47,45,2,93,6,99
,2523,200,0,0,0,0,0,0,7,47,45,1,94,6,100
,2524,200,0,0,0,0,0,0,7,47,45,1,94,6,100
,2525,200,0,0,0,0,0,0,7,47,45,1,93,7,100
,2526,200,0,0,0,0,0,0,7,47,45,1,93,7,100
,2527,199,0,0,0,0,0,0,7,47,45,1,92,7,99
,2528,200,0,0,0,0,0,0,7,47,45,2,92,7,99
,2529,201,0,0,0,0,0,0,8,47,45,1,93,7,100
,2530,200,0,0,0,0,0,0,8,47,44,1,93,7,100
,2531,201,0,0,0,0,0,0,9,47,44,0,93,8,101
,2532,201,0,0,0,0,0,0,9,45,46,0,93,8,101
,2533,200,0,0,0,0,0,0,9,45,46,0,92,8,100
,2534,201,0,0,0,0,0,0,9,45,45,2,92,8,100
